STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
2153,MADHYA PRADESH,27.0,27.0,7.4,7.8,798,835,1.0,1.1,9.75,10.10,48,48,230,230,586,632,0.2,0.2,-,-,23.268169,77.404928
2143,MADHYA PRADESH,21.0,21.0,7.4,7.7,412,611,1.0,1.0,0.80,0.80,2,2,11,11,342,574,0.2,0.2,0.001,0.001,23.227505,79.915977
2144,MADHYA PRADESH,22.3,22.3,7.4,7.5,428,428,1.0,1.0,0.30,0.60,2,2,14,14,384,410,0.2,0.2,0.001,0.001,23.220203,79.990963
2145,MADHYA PRADESH,26.0,26.0,7.5,7.5,1618,1767,1.2,1.8,4.48,4.93,-,-,-,-,1310,1360,-,-,-,-,23.45708,75.422434
2154,MADHYA PRADESH,24.0,27.0,7.1,7.9,370,850,2.1,2.1,0.60,0.64,2,2,29,29,196,546,-,-,-,-,23.490169,77.059317
2147,MADHYA PRADESH,25.0,25.0,7.2,7.5,2918,3440,1.2,1.2,4.10,8.20,-,-,-,-,2040,2420,-,-,-,-,22.969099,76.053041
2152,MADHYA PRADESH,20.0,23.0,7.4,7.6,2044,2640,1.0,1.0,3.06,6.00,2,2,6,8,1266,1610,0.7,0.8,-,-,22.703486,75.878342
2151,MADHYA PRADESH,20.0,23.0,7.5,7.8,2597,2936,1.0,2.6,2.70,3.26,2,2,6,12,1636,1820,0.8,1.0,-,-,22.713525,75.847519
2150,MADHYA PRADESH,20.0,23.0,7.5,7.7,923,1666,1.0,1.0,1.71,2.80,2,2,4,4,674,1045,0.6,0.8,-,-,22.678291,75.92499
52,MADHYA PRADESH,22.0,22.0,7.8,7.8,1555,1555,1.0,1.0,3.17,3.17,2,2,6,6,933,933,0.8,0.8,-,-,21.314511,76.218007
2002,MAHARASHTRA,25.0,27.0,7.9,8.0,656,1093,3.2,5.2,0.44,0.50,8,8,140,140,535,1060,0.2,0.3,0.001,0.001,21.09795,77.052686
1990,MAHARASHTRA,22.0,23.0,7.1,7.3,955,2296,5.0,5.4,2.59,12.80,6,6,58,58,755,1754,0.2,0.2,0.001,0.001,19.057488,74.738063
2821,MAHARASHTRA,20.0,26.0,7.4,7.9,1294,5783,4.8,4.8,9.50,10.30,30,50,275,550,1088,5462,0.2,0.2,-,-,17.676228,75.845317
2817,MAHARASHTRA,22.0,22.0,7.4,7.5,769,990,2.8,4.2,1.06,12.00,6,6,63,63,610,786,0.2,0.2,0.001,0.001,19.711469,74.483669
2200,MAHARASHTRA,-,-,7.3,7.3,1395,1395,3.2,3.2,1.75,1.75,-,-,-,-,1024,1024,1.0,1.0,-,-,19.523145,75.383933
2818,MAHARASHTRA,21.0,21.0,7.1,7.1,999,999,3.0,3.0,6.50,6.50,22,22,100,100,782,782,0.2,0.2,-,-,20.204292,73.826837
2830,MAHARASHTRA,28.0,28.0,7.4,8.0,593,970,1.8,2.0,1.20,9.14,-,-,-,-,396,712,0.2,0.3,0.001,0.001,16.64369,74.291123
2829,MAHARASHTRA,28.0,28.0,7.5,8.0,747,2084,2.2,2.4,0.80,5.13,-,-,-,-,486,1454,0.2,0.5,0.001,0.001,16.7457,74.445934
2823,MAHARASHTRA,22.0,26.0,7.6,7.9,1290,4536,4.6,5.0,9.46,10.50,35,120,350,900,1082,3740,0.2,0.2,-,-,17.692971,75.918666
2825,MAHARASHTRA,29.0,29.0,7.3,7.8,1989,3486,2.4,2.6,0.30,5.45,-,-,-,-,1438,2540,0.4,0.9,-,-,19.56625,75.395758
2822,MAHARASHTRA,22.0,27.0,7.6,7.8,1305,1411,3.6,5.2,9.51,9.70,7,40,45,425,1096,1242,0.2,0.2,-,-,17.802867,75.645472
1998,MAHARASHTRA,-,-,8.0,8.0,748,748,4.0,4.0,0.30,0.30,17,17,120,120,599,599,0.2,0.2,0.001,0.001,21.2376,78.9037
1999,MAHARASHTRA,-,-,8.2,8.2,913,913,3.0,3.0,-,-,14,14,140,140,738,738,-,-,-,-,21.579712,80.242449
2204,MAHARASHTRA,21.0,22.0,7.1,7.6,368,1410,3.2,4.0,0.30,14.00,4,4,49,49,228,1105,0.2,0.2,0.001,0.001,19.431778,74.200301
2201,MAHARASHTRA,29.0,29.0,7.9,7.9,1915,1915,2.6,2.6,0.30,0.30,-,-,-,-,1412,1412,0.7,0.7,-,-,18.75395,74.247278
2831,MAHARASHTRA,24.0,24.0,7.4,7.4,1046,1046,2.6,2.6,4.86,4.86,4,4,11,11,714,714,0.2,0.2,0.001,0.001,17.069029,74.273061
2828,MAHARASHTRA,42.0,42.0,7.6,8.7,692,930,3.2,5.0,0.30,1.00,2,17,2,210,580,844,0.3,0.3,-,-,19.889817,79.331877
2826,MAHARASHTRA,17.0,21.0,7.8,8.0,692,791,2.7,3.6,0.30,2.60,2,11,2,140,595,639,0.2,0.3,-,-,20.745303,78.602211
2832,MAHARASHTRA,25.0,27.0,6.1,7.6,80,94,1.8,1.8,0.40,0.40,4,4,11,14,48,89,0.2,0.5,-,-,17.486836,73.189008
2833,MAHARASHTRA,25.0,29.0,6.2,7.2,205,476,1.6,1.8,0.30,0.80,4,6,11,21,146,336,0.2,0.4,0.001,0.001,16.990028,73.311972
2834,MAHARASHTRA,25.0,29.0,6.0,7.5,138,829,1.8,2.8,0.30,0.50,5,5,13,17,94,581,0.2,0.4,0.001,0.001,17.719553,73.396814
2835,MAHARASHTRA,25.0,27.0,6.0,7.2,82,484,1.6,1.8,0.70,2.07,4,5,13,17,52,344,0.2,0.3,0.001,0.001,17.5537,73.167414
2816,MAHARASHTRA,21.0,21.0,7.3,7.3,1510,1510,4.2,4.2,7.00,7.00,22,22,120,120,1189,1189,0.2,0.2,-,-,19.918605,73.902369
2819,MAHARASHTRA,27.5,29.0,7.5,7.8,3584,4076,5.4,8.2,10.60,11.11,25,30,275,900,3420,3496,0.2,0.3,-,-,20.55724,74.507732
2820,MAHARASHTRA,23.0,26.0,7.8,8.1,262,1295,5.0,5.2,0.60,10.36,6,25,85,900,244,1088,0.2,0.2,-,-,18.664742,74.108433
1987,MAHARASHTRA,28.0,38.0,7.1,7.7,520,9924,3.2,4.2,0.60,3.09,5,13,43,63,470,893,0.4,0.6,0.001,0.001,19.413995,72.861474
2203,MAHARASHTRA,17.0,20.0,7.6,8.0,760,1368,3.0,3.2,0.30,3.20,2,21,2,150,640,1129,0.2,0.3,0.001,0.001,20.764086,78.602777
1985,MAHARASHTRA,28.0,38.0,7.6,7.9,1019,2672,3.6,4.0,0.60,1.60,17,26,63,280,910,2405,0.6,1.7,0.001,0.001,19.27969,72.885568
2005,MAHARASHTRA,28.0,28.0,7.4,8.2,980,2106,1.8,2.4,0.70,4.47,-,-,-,-,640,1480,0.2,0.4,0.001,0.001,16.745125,74.446449
1995,MAHARASHTRA,24.0,24.0,8.0,8.1,715,735,3.0,6.5,0.30,2.80,2,4,2,70,586,605,0.2,2.1,0.001,0.001,21.264046,79.109475
1996,MAHARASHTRA,-,-,8.0,8.0,714,714,3.8,3.8,0.30,0.30,12,12,94,94,571,571,0.2,0.2,0.001,0.001,21.238578,79.112624
2006,MAHARASHTRA,28.0,28.0,7.3,8.1,620,2048,1.8,2.2,1.10,4.33,-,-,-,-,402,1336,0.2,0.4,0.001,0.001,15.947289,74.188583
1989,MAHARASHTRA,28.0,29.0,7.9,8.0,74,124,3.4,3.6,0.30,0.44,11,17,63,70,66,112,0.2,0.2,0.001,0.001,19.057826,73.11072
1992,MAHARASHTRA,25.0,27.0,7.3,7.7,152,948,5.4,5.4,0.30,8.95,11,15,80,900,136,796,0.2,0.2,-,-,18.680152,73.849927
1991,MAHARASHTRA,21.0,21.0,6.9,6.9,970,970,5.0,5.0,2.70,2.70,26,26,150,150,761,761,0.2,0.2,-,-,19.945278,73.773778
2004,MAHARASHTRA,28.0,28.0,7.4,8.0,982,2192,1.8,1.8,1.40,9.14,-,-,-,-,684,1440,0.2,0.6,0.001,0.001,16.748042,74.590886
1993,MAHARASHTRA,-,-,7.3,7.3,1745,1745,3.4,3.4,3.75,3.75,-,-,-,-,1238,1238,1.1,1.1,-,-,19.700486,75.017786
1997,MAHARASHTRA,16.0,16.0,8.0,8.0,826,826,3.6,3.6,0.30,0.30,20,20,220,220,668,668,0.2,0.2,-,-,21.077378,78.967101
2008,MAHARASHTRA,23.0,23.0,6.2,6.2,4448,4448,1.8,1.8,13.59,13.59,6,6,24,24,3036,3036,0.2,0.2,-,-,16.934354,74.664122
2007,MAHARASHTRA,23.0,23.0,7.1,7.1,4363,4363,1.8,1.8,13.59,13.59,6,6,17,17,3872,3872,0.2,0.2,-,-,16.861981,74.650924
2003,MAHARASHTRA,33.0,33.0,8.0,8.3,634,756,4.0,4.4,0.44,1.20,2,21,2,170,589,616,0.3,0.3,-,-,20.491942,78.477339
1994,MAHARASHTRA,32.0,32.0,7.7,8.6,635,740,4.5,4.5,1.20,1.20,2,14,2,170,528,603,0.4,0.4,-,-,20.010766,79.297679
1921,MANIPUR,24.0,24.0,6.8,6.8,742,742,-,-,-,-,-,-,-,-,405,405,-,-,-,-,24.584647,94.077458
2885,MANIPUR,25.0,25.0,6.8,6.8,121,121,-,-,-,-,-,-,-,-,120,120,-,-,-,-,24.418537,93.753743
2881,MANIPUR,24.0,24.0,6.9,6.9,609,609,-,-,-,-,-,-,-,-,291,291,-,-,-,-,24.821055,94.047051
1920,MANIPUR,23.0,23.0,6.4,6.4,705,705,-,-,-,-,-,-,-,-,406,406,-,-,-,-,24.496579,93.980863
1922,MANIPUR,25.0,25.0,6.9,6.9,493,493,-,-,-,-,-,-,-,-,250,250,-,-,-,-,24.342747,93.697825
1923,MANIPUR,26.0,26.0,6.8,6.8,672,672,-,-,-,-,-,-,-,-,374,374,-,-,-,-,24.251281,94.301303
1924,MANIPUR,27.0,27.0,7.2,7.2,582,582,-,-,-,-,-,-,-,-,345,345,-,-,-,-,24.450587,94.024408
4323,MEGHALAYA,17.0,17.1,6.7,6.8,186,202,1.3,1.6,0.50,0.63,2,2,2,2,128,139,0.2,0.2,0.001,0.001,25.373525,92.322493
4324,MEGHALAYA,17.1,18.0,5.0,5.5,105,157,1.4,1.7,0.30,0.35,2,2,2,2,72,108,0.2,0.2,0.001,0.001,25.357063,92.363498
4325,MEGHALAYA,17.0,17.4,5.6,5.9,85,90,1.0,1.1,0.50,0.60,2,2,2,2,59,62,0.2,0.2,0.001,0.001,25.357218,92.362297
4904,MEGHALAYA,19.0,22.0,6.5,7.1,87,97,1.4,1.5,8.80,9.20,2,2,17,21,60,77,0.2,0.2,0.001,0.001,25.587183,91.908779
4906,MEGHALAYA,21.0,22.0,5.4,5.9,59,63,1.2,1.6,0.30,0.30,2,2,2,9,41,43,0.2,0.2,0.001,0.001,25.552846,91.860326
4905,MEGHALAYA,21.0,22.0,6.5,6.7,138,155,1.5,1.8,4.30,4.60,2,22,84,140,95,108,0.2,0.2,0.001,0.001,25.585759,91.889274
1636,MEGHALAYA,15.0,19.0,6.5,6.6,155,162,1.8,2.0,0.58,0.60,2,2,12,1100,108,114,0.2,0.2,0.001,0.001,26.051514,91.869642
3386,MEGHALAYA,43.0,44.0,9.1,9.3,305,322,1.0,1.6,0.70,0.77,2,2,2,2,210,219,0.2,0.2,0.001,0.001,25.407691,91.540701
1635,MEGHALAYA,21.0,23.0,5.5,6.5,259,285,1.5,1.7,10.50,11.20,2,2,2,2,179,197,0.2,0.2,-,-,25.631383,91.883972
3385,MEGHALAYA,17.0,20.1,6.5,6.8,51,55,1.3,1.5,0.30,0.30,2,2,4,11,35,37,0.2,0.2,0.001,0.001,25.529348,91.430663
1634,MEGHALAYA,21.0,22.0,5.7,6.6,235,249,1.2,1.5,6.00,7.10,2,4,21,49,162,172,0.2,0.2,0.001,0.001,25.576779,91.887943
1638,MEGHALAYA,14.0,18.0,5.5,5.7,118,164,1.0,1.4,6.10,6.40,2,2,2,2,81,113,0.2,0.2,0.001,0.001,25.481292,92.349286
1637,MEGHALAYA,15.0,20.0,5.4,5.7,105,115,1.1,1.7,3.50,4.90,2,2,2,2,72,79,0.2,0.2,0.001,0.001,25.29985,91.700083
3758,MIZORAM,23.0,24.0,6.5,6.9,316,557,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,23.482083,93.329833
3732,MIZORAM,23.0,25.0,5.8,6.0,426,438,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.752122,92.723645
3742,MIZORAM,23.0,23.0,6.1,6.9,141,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.528111,92.893556
3745,MIZORAM,19.0,20.0,6.2,7.2,203,249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.489389,92.979278
4124,MIZORAM,18.0,25.0,6.7,6.8,247,447,1.0,1.0,-,-,2,2,2,2,-,-,-,-,-,-,23.737505,92.718902
4128,MIZORAM,21.0,21.0,7.2,7.2,152,152,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,22.491823,92.988379
3753,MIZORAM,25.0,26.0,7.2,7.8,535,610,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.222056,92.672722
3741,MIZORAM,17.0,18.0,6.7,7.9,239,301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.536278,92.899861
4127,MIZORAM,19.0,22.0,5.7,6.3,217,357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.490267,92.980815
3728,MIZORAM,25.0,25.0,6.4,6.6,233,260,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,24.235704,92.806627
3725,MIZORAM,18.0,23.0,6.1,7.1,276,394,1.0,1.3,-,-,-,-,-,-,-,-,-,-,-,-,23.717076,92.720018
2055,MIZORAM,18.0,26.0,6.1,7.1,327,601,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,23.713531,92.712758
4133,MIZORAM,19.0,28.0,6.5,7.2,128,266,1.0,1.3,-,-,-,-,-,-,-,-,-,-,-,-,23.719042,92.711117
4126,MIZORAM,11.0,19.0,5.9,7.8,165,297,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,23.480055,93.312464
3748,MIZORAM,20.0,23.0,5.5,7.1,84,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.219778,92.672361
2054,MIZORAM,19.0,25.0,6.2,6.9,401,536,1.0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,23.747275,92.726539
3726,MIZORAM,19.0,26.0,6.2,6.8,422,527,1.1,1.7,-,-,-,-,-,-,-,-,-,-,-,-,23.747167,92.724528
3733,MIZORAM,23.0,25.0,6.5,7.1,227,282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.235597,92.806453
3738,MIZORAM,17.0,18.0,6.7,7.3,69,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.909892,92.756766
3730,MIZORAM,23.0,25.0,6.4,7.4,81,123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.807834,92.733579
3731,MIZORAM,22.0,22.0,6.4,6.4,555,555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.729368,92.716307
3727,MIZORAM,18.0,22.0,7.0,7.5,233,491,1.2,1.9,-,-,-,-,-,-,-,-,-,-,-,-,23.7325,92.722417
4129,MIZORAM,19.0,21.0,7.0,7.6,119,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.550938,92.880977
3737,MIZORAM,18.0,21.0,6.3,7.3,139,453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.868017,92.774359
3739,MIZORAM,18.0,21.0,7.0,7.0,287,298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.858361,92.821667
2899,NAGALAND,26.6,28.5,7.0,7.5,239,252,-,-,0.80,0.80,-,-,-,-,125,126,0.2,0.2,0.001,0.001,25.781966,93.626144
2897,NAGALAND,17.8,29.0,6.5,6.5,237,243,-,-,0.90,1.00,-,-,-,-,125,142,0.2,0.2,0.001,0.001,25.512478,93.739067
2896,NAGALAND,17.8,22.3,6.0,6.6,669,788,-,-,1.10,2.10,-,-,-,-,73,169,0.2,0.2,0.001,0.001,25.670097,94.107694
2905,NAGALAND,24.0,32.1,6.4,7.1,232,234,-,-,1.10,1.80,-,-,-,-,116,200,0.2,0.2,0.001,0.001,25.910227,93.724225
2902,NAGALAND,23.7,31.6,7.3,7.8,369,434,-,-,1.00,2.60,-,-,-,-,180,188,0.2,0.2,0.001,0.001,25.880033,93.7191
2898,NAGALAND,25.3,29.0,2.0,5.2,168,184,-,-,1.90,3.30,-,-,-,-,80,88,0.2,0.2,0.001,0.001,25.761997,93.600256
2901,NAGALAND,27.3,31.6,6.0,6.5,186,313,-,-,1.00,2.50,-,-,-,-,103,155,0.2,0.2,0.001,0.001,25.878586,93.744492
2904,NAGALAND,25.2,32.7,6.0,7.0,736,920,-,-,2.00,28.00,-,-,-,-,360,460,0.2,0.2,0.001,0.001,25.918303,93.725881
2903,NAGALAND,26.8,31.3,6.5,7.5,726,1349,-,-,1.30,1.80,-,-,-,-,93,410,0.2,0.2,0.001,0.001,25.890717,93.712267
2900,NAGALAND,25.9,28.7,5.5,6.0,201,207,-,-,1.60,2.00,-,-,-,-,110,117,0.2,0.2,0.001,0.001,25.869109,93.728134
3971,ODISHA,23.0,24.0,7.1,7.2,731,1178,1.0,1.0,0.80,31.70,2,2,2,2,-,-,0.2,0.3,-,-,20.838611,85.098333
4895,ODISHA,19.0,23.0,6.5,7.4,242,704,1.0,1.0,0.30,0.70,2,2,2,2,-,-,0.2,0.2,-,-,18.815258,82.708832
3982,ODISHA,29.0,29.0,6.3,7.0,113,174,1.0,1.0,0.50,2.10,2,2,2,2,-,-,0.2,0.7,-,-,21.819167,83.996944
1647,ODISHA,25.0,26.0,6.9,6.9,305,456,1.0,1.0,0.30,1.10,2,2,2,2,-,-,0.2,0.4,-,-,20.457454,85.882679
3988,ODISHA,31.0,32.8,8.4,8.5,882,1679,1.0,1.0,0.30,1.00,2,2,2,2,-,-,1.2,1.3,-,-,20.266389,86.658889
4870,ODISHA,22.0,23.0,6.2,6.5,96,104,1.0,1.0,1.00,1.10,2,2,2,2,-,-,0.2,0.2,-,-,21.990556,85.398472
3978,ODISHA,23.0,24.0,7.0,7.2,946,1202,1.0,1.0,1.20,13.10,2,2,2,2,-,-,0.3,0.4,-,-,20.8425,85.214722
3987,ODISHA,27.0,28.0,5.2,6.6,238,309,1.0,1.0,0.30,11.30,2,2,2,2,-,-,0.2,1.1,-,-,21.825278,83.848889
1646,ODISHA,26.0,26.0,6.8,7.1,157,282,1.0,1.0,0.60,1.10,2,2,2,2,-,-,0.2,0.2,-,-,20.485754,85.856931
3984,ODISHA,28.0,29.0,5.3,7.1,101,198,1.0,1.1,0.70,0.80,2,2,2,2,-,-,0.3,0.7,-,-,21.855,83.920833
3983,ODISHA,28.0,29.0,6.5,6.8,180,181,1.0,1.1,0.40,9.50,2,2,2,2,-,-,0.2,1.3,-,-,21.860833,83.9625
3981,ODISHA,29.0,29.0,7.2,8.3,163,198,1.0,1.0,0.50,3.90,2,2,2,2,-,-,0.3,1.2,-,-,21.813611,84.024444
1650,ODISHA,27.0,29.0,5.7,6.2,207,210,1.0,1.0,0.70,1.20,2,2,2,2,-,-,0.2,0.3,-,-,20.260034,85.823265
3994,ODISHA,25.0,26.0,6.6,6.8,359,424,1.0,1.0,1.30,2.00,2,490,2,2200,-,-,0.2,0.8,-,-,21.5675,86.844722
4875,ODISHA,24.0,25.0,7.3,7.5,344,375,1.0,1.0,0.30,0.60,2,2,2,2,-,-,0.3,0.8,-,-,21.540761,84.738213
4873,ODISHA,24.0,24.0,6.8,7.2,113,175,1.0,1.0,0.30,1.30,2,2,2,2,-,-,0.2,7.6,-,-,22.110639,85.429278
4868,ODISHA,25.0,26.0,6.6,6.8,229,267,1.0,1.0,1.90,2.90,2,11,2,33,-,-,0.2,0.2,-,-,22.028881,86.173103
4867,ODISHA,25.0,26.0,6.8,6.9,155,183,1.0,1.0,0.30,0.60,2,2,2,2,-,-,0.2,0.2,-,-,22.031661,86.14941
4864,ODISHA,24.0,24.0,6.9,7.1,418,485,1.0,1.5,0.70,0.90,2,2,2,2,-,-,0.2,0.4,-,-,20.65985,85.597771
4891,ODISHA,24.0,26.0,7.3,7.7,549,810,1.0,1.1,0.70,1.00,2,2,2,2,-,-,0.5,0.5,-,-,20.844024,83.906581
4865,ODISHA,25.0,28.0,7.0,7.2,285,351,1.0,1.0,0.70,0.70,2,2,2,2,-,-,0.5,0.7,-,-,21.065191,86.502805
4898,ODISHA,18.0,22.0,6.5,6.8,163,276,1.0,1.0,0.90,1.30,2,2,2,2,-,-,0.2,0.2,-,-,19.216381,82.555525
4899,ODISHA,17.0,24.0,6.9,7.1,705,762,1.0,1.0,0.70,1.10,2,2,2,2,-,-,0.4,0.5,-,-,19.918181,83.164915
4876,ODISHA,24.0,25.0,6.9,7.6,221,436,1.0,1.0,0.30,0.40,2,2,2,2,-,-,0.2,0.5,-,-,21.538337,84.717535
4903,ODISHA,31.0,33.0,7.7,8.0,661,895,1.0,1.1,0.30,0.40,2,2,2,2,-,-,0.2,0.8,-,-,20.501259,86.424109
1657,ODISHA,27.0,29.0,7.4,7.8,999,1089,1.0,1.2,0.60,0.70,2,2,2,2,-,-,0.2,0.2,-,-,19.813275,85.831531
3986,ODISHA,28.0,29.0,6.0,6.5,76,128,1.0,1.3,0.30,0.50,2,2,2,2,-,-,0.2,0.6,-,-,21.688333,83.863056
4863,ODISHA,24.0,24.0,6.5,7.0,214,418,1.0,1.1,0.70,0.90,2,2,2,2,-,-,0.2,0.4,-,-,20.65252,85.602103
4881,ODISHA,30.0,30.0,6.0,7.4,550,1060,1.0,1.2,0.90,1.70,2,2,2,2,-,-,0.2,1.2,-,-,20.128433,85.10739
4877,ODISHA,17.0,31.0,7.1,7.3,408,593,1.0,1.0,0.40,12.10,2,2,2,2,-,-,0.5,0.5,-,-,18.771505,84.096859
4879,ODISHA,29.0,30.0,6.5,7.4,397,520,1.0,1.0,1.10,1.20,2,2,2,2,-,-,0.3,0.3,-,-,20.485497,84.224613
4896,ODISHA,19.0,23.0,7.0,7.4,205,318,1.0,1.0,0.50,0.60,2,11,2,27,-,-,0.2,0.2,-,-,18.810804,82.708955
1644,ODISHA,27.0,30.0,6.0,6.7,550,564,1.0,1.0,1.10,1.70,2,2,2,2,-,-,0.2,0.3,-,-,20.495525,85.921127
4869,ODISHA,22.0,23.0,5.4,7.1,93,136,1.0,1.0,0.90,1.00,2,2,2,2,-,-,0.2,0.5,-,-,22.030043,85.438078
3992,ODISHA,21.0,22.0,6.6,7.3,208,291,1.0,1.0,0.90,1.00,2,2,2,2,-,-,0.2,0.3,-,-,21.041389,85.770833
1652,ODISHA,27.0,29.0,5.7,6.3,330,541,1.0,1.0,0.40,1.50,2,2,2,2,-,-,0.2,0.2,-,-,20.256374,85.845783
3993,ODISHA,21.0,22.0,6.5,7.3,266,286,1.0,1.0,0.70,3.90,2,2,2,2,-,-,0.2,0.3,-,-,21.063889,85.845556
3974,ODISHA,23.0,24.0,7.3,7.5,222,402,1.0,1.0,0.70,1.20,2,2,2,2,-,-,0.2,0.3,-,-,21.08,85.078333
4894,ODISHA,18.0,23.0,7.0,7.1,260,308,1.0,1.0,1.00,1.40,2,2,2,2,-,-,0.2,0.4,-,-,19.183189,83.418472
1649,ODISHA,28.0,29.0,5.6,5.8,270,820,1.0,1.2,0.30,1.10,2,2,2,2,-,-,0.2,0.2,-,-,20.266264,85.782935
3995,ODISHA,25.0,26.0,6.6,7.3,36,287,1.0,1.0,0.70,0.70,2,2,2,2,-,-,4.9,6.1,-,-,21.574722,86.844167
3979,ODISHA,23.0,24.0,7.4,8.1,428,797,1.0,1.0,0.30,0.60,2,2,2,2,-,-,1.0,1.0,-,-,20.838333,85.166944
1645,ODISHA,26.0,26.0,6.5,6.7,350,397,1.0,1.0,0.60,0.60,2,2,2,2,-,-,0.2,0.2,-,-,20.449205,85.901903
3973,ODISHA,23.0,23.0,7.2,7.2,290,290,1.0,1.0,1.30,1.30,2,2,2,2,-,-,21.7,21.7,-,-,20.950278,85.192222
1653,ODISHA,27.5,28.0,5.7,6.0,207,228,1.0,1.7,0.30,1.40,2,2,2,2,-,-,0.2,0.2,-,-,20.305866,85.855524
4862,ODISHA,31.0,33.0,6.9,7.6,720,807,1.0,1.0,0.60,1.00,2,2,2,2,-,-,0.4,0.9,-,-,20.505566,86.419727
3976,ODISHA,22.0,24.0,7.6,7.7,866,1269,1.0,1.0,0.90,1.60,2,2,2,2,-,-,0.4,0.7,-,-,20.802778,85.304444
3989,ODISHA,31.0,33.3,8.2,8.2,314,1908,1.0,1.0,0.30,0.70,2,2,2,2,-,-,0.5,1.2,-,-,20.320556,86.663333
4901,ODISHA,20.0,24.0,6.8,7.0,446,633,1.0,1.0,0.80,1.00,2,2,2,2,-,-,0.2,0.3,-,-,18.369721,81.843528
3996,ODISHA,26.0,27.0,6.8,7.4,114,1089,1.0,1.0,0.70,0.70,2,2,2,2,-,-,0.2,0.2,-,-,21.577778,86.832222
3972,ODISHA,23.0,24.0,7.4,7.7,571,609,1.0,1.0,1.00,1.50,2,2,2,2,-,-,0.5,0.6,-,-,20.8425,85.148611
3966,ODISHA,29.0,31.0,6.9,7.1,854,908,1.0,1.0,1.00,36.20,2,2,2,2,-,-,0.2,0.2,-,-,19.315123,84.793283
4883,ODISHA,24.0,25.0,7.1,7.5,608,644,1.0,1.0,1.40,1.60,2,2,2,2,-,-,0.4,0.6,-,-,21.336043,83.61549
4887,ODISHA,23.0,27.0,7.4,7.5,181,1083,1.0,1.0,0.80,1.20,2,2,2,2,-,-,0.2,0.3,-,-,20.705151,83.45215
3965,ODISHA,30.0,31.0,7.4,7.4,720,1047,1.0,1.0,0.70,4.20,2,2,2,2,-,-,0.5,0.6,-,-,19.312588,84.802196
4890,ODISHA,25.0,28.0,7.3,7.7,922,2135,1.0,1.0,0.70,2.00,2,2,2,2,-,-,0.3,0.3,-,-,20.81925,84.326311
4884,ODISHA,24.0,26.0,6.8,7.0,1010,3217,1.0,1.0,1.00,1.30,2,2,2,2,-,-,0.3,0.3,-,-,21.335114,83.616478
4892,ODISHA,24.0,27.0,7.4,7.6,526,682,1.0,1.0,0.60,0.80,2,2,2,2,-,-,0.4,0.4,-,-,20.845067,83.914701
1656,ODISHA,27.0,29.0,7.4,7.6,1134,1272,1.0,1.0,1.20,1.40,2,2,2,2,-,-,0.2,0.2,-,-,19.804831,85.818076
1658,ODISHA,30.0,30.3,8.0,8.4,623,41840,1.0,1.0,0.30,0.30,2,2,2,2,-,-,0.2,0.9,-,-,19.812634,85.828877
3964,ODISHA,30.0,31.0,7.7,7.9,527,968,1.0,1.0,0.80,0.90,2,2,2,2,-,-,0.9,0.9,-,-,19.307653,84.810975
4886,ODISHA,23.0,26.0,7.1,7.3,325,480,1.0,1.0,0.40,1.30,2,2,2,2,-,-,0.2,0.2,-,-,20.973226,84.850331
4885,ODISHA,24.0,27.0,7.1,7.5,421,549,1.0,1.0,0.70,1.30,2,2,2,2,-,-,0.3,0.3,-,-,20.990935,84.85554
3970,ODISHA,24.0,27.0,6.3,7.1,257,347,1.0,1.0,0.40,2.50,2,2,2,2,-,-,0.2,0.2,-,-,21.460386,83.979989
